Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
48,1.0000000015894572,0.014402642858525118,7.384538049789076e-07,7.454519101764608e-07,23.923241628019525,0.7741533885896206
49,0.9999998267491659,0.014697838835418224,7.31537371621016e-07,5.584222155382198e-07,24.858851167655004,0.7802725659310817
50,1.0000001335144042,0.010213843919336796,8.696066006782152e-07,1.0097556435558393e-06,24.165241036656614,0.7741816323995591
51,1.0000000111262004,0.01427006592353185,3.064435087048641e-07,3.213651136431868e-07,24.47015957745456,0.7636433835327625
52,1.0000001112620036,0.013860004755357902,9.606031073783327e-07,1.0738548076953218e-06,24.78232869520594,0.7906798353791237
53,0.9999999904632568,0.01486246840407451,3.9772453836424877e-07,3.942113894043568e-07,24.888159659850636,0.786481982767582
54,1.0000000429153442,0.010715340698758761,7.487639949488311e-07,7.920998807027975e-07,25.15690557639731,0.8013754495978356
55,1.0000000127156576,0.008238202470044295,2.107240224565506e-07,2.2500338431541422e-07,25.68932279009461,0.8069500026106834
56,0.9999999332427979,0.010161893740296364,1.4498313606559066e-06,1.3806063406522165e-06,24.97219864361581,0.800521297454834
57,0.9999999157587687,0.00866838512942195,4.776439430639879e-07,4.0101373561788704e-07,25.799962650710793,0.8119010654091835
58,1.000000007947286,0.00791796687990427,1.1683042083040125e-06,1.185446264251692e-06,25.70143829840624,0.8148204493522644
59,0.9999999984105428,0.007945379515488942,3.6230851302813486e-07,3.643736661077905e-07,25.27953058716875,0.815538786649704
60,1.0000000596046448,0.009635280420382818,4.42264018859125e-07,5.056626453914248e-07,24.91710465875149,0.8101684167981148
61,1.0000000031789145,0.013262192147473494,2.736943261538727e-07,2.790569990433293e-07,25.179827073882045,0.8114636152982712
62,1.0000000603993733,0.008565149859835704,2.876571807360525e-07,3.5371840192717957e-07,25.53094832334807,0.8188117438554764
63,1.000000104904175,0.01363877190897862,5.699841914541536e-07,6.820974401626027e-07,23.671713550768164,0.8063032254576683
64,1.0000017094612121,0.028097853362560272,8.185585903675019e-07,2.5121509445706162e-06,17.94216422165123,0.5371482647955418
65,1.00000079313914,0.13573667039473852,3.8917540248206704e-07,1.1795286732052545e-06,10.048046812999642,0.1547087041195482
66,1.000004833539327,0.13612643202145894,2.139223826051288e-07,4.7964039965483116e-06,10.811403232235282,0.23863094590604306
67,1.0000048796335856,0.18608597258726756,1.7456647923926502e-07,4.57918751440356e-06,9.188764069578838,0.11043226291891188
68,1.0000010267893473,0.14632844348748525,4.977340078912706e-07,1.5114339646323433e-06,9.254969102012065,0.1166013478115201
69,1.0000008757909138,0.11246650248765945,2.0030447215102498e-07,1.0763938625698206e-06,12.239016463582846,0.18425045879557728
70,1.0000012048085531,0.17231585552295048,2.1283395380914765e-07,1.4093938547917369e-06,7.857992223218819,0.18824953752569853
